"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXACBUS","198405","1693.894","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198406","1662.312","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198407","1677.717","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198408","1723.121","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198409","1587.621","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198410","1664.646","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198411","1615.697","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198412","1623.955","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198413","19608.586","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198501","1643.621","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198502","1501.243","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198503","1674.539","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198504","1682.269","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198505","1730.5","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198506","1657.042","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198507","1716.839","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198508","1767.675","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198509","1592.733","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198510","1712.752","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198511","1636.884","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198512","1725.37","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198513","20041.466","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198601","1652.815","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198602","1505.295","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198603","1740.552","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198604","1718.976","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198605","1765.977","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198606","1730.903","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198607","1817.214","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198608","1825.88","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198609","1665.849","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198610","1787.709","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198611","1689.695","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198612","1839.057","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198613","20739.924","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198701","1716.571","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198702","1612.861","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198703","1767.854","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198704","1779.837","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198705","1824.711","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198706","1806.681","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
